Screen_bg,ConsentKey.keys,ConsentKey.rt,Begin.keys,Begin.rt,checkresp.keys,checkresp.corr,checkresp.rt,Attention.thisRepN,Attention.thisTrialN,Attention.thisN,Attention.thisIndex,Attention.ran,AttnQuestion,AttnAnswer,participant,PROLIFIC_ID,Age,Gender,Handedness,Native Language,date,expName,psychopyVersion,OS,frameRate,id,session,researcher,browser,xResolution,yResolution,NextStep.keys,NextStep.rt,InstRep.thisRepN,InstRep.thisTrialN,InstRep.thisN,InstRep.thisIndex,InstRep.ran,PracProceed.keys,PracProceed.rt,DisResp.keys,DisResp.corr,TargetPosition,TargetResp_p.keys,TargetResp_p.corr,TargetResp_p.rt,Prac_loop.thisRepN,Prac_loop.thisTrialN,Prac_loop.thisN,Prac_loop.thisIndex,Prac_loop.ran,Block,SalD,NSalD,Salience,Condition,PosMatch,Target,CorrectAnswer,Validity,Exp_proceed.keys,Exp_proceed.rt,PracRepeat.thisRepN,PracRepeat.thisTrialN,PracRepeat.thisN,PracRepeat.thisIndex,PracRepeat.ran,TargetResp.keys,TargetResp.corr,TargetResp.rt,headstartLearn.thisRepN,headstartLearn.thisTrialN,headstartLearn.thisN,headstartLearn.thisIndex,headstartLearn.ran,brkContinue.keys,ExpTrials.thisRepN,ExpTrials.thisTrialN,ExpTrials.thisN,ExpTrials.thisIndex,ExpTrials.ran,PauseResp.keys,PauseResp.rt,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,CA_Proceed.keys,CA_Proceed.rt,Resp1_2.keys,CAResponse.keys,CAResponse.corr,CAResponse.rt,CA_trials.thisRepN,CA_trials.thisTrialN,CA_trials.thisN,CA_trials.thisIndex,CA_trials.ran,AwareResp.keys,AwareResp.corr,AwareResp.rt,AwareQ_loop.thisRepN,AwareQ_loop.thisTrialN,AwareQ_loop.thisN,AwareQ_loop.thisIndex,AwareQ_loop.ran,AwareQ,Solution,Performance,ContingencyChkScore,todebrief.keys,todebrief.rt,Finalend.keys,Finalend.rt
,,,,,,,,,,,,,,,2,5f69f0d030340e000849c2f8,32,male,right,Other,2021-01-12_16h08.13.366,Exp5_VS,2020.1.3,Win32,60,,,,Chrome,1920,1080,,,,,,,,,,,0,"[0,0.15]",,,,,,,,,Experiment,V,L,V,learn,Salient,5,e,valid,,,,,,,,"[""e""]",1,[0.9752250001765788],,,,,,,7,5,117,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,5f69f0d030340e000849c2f8,32,male,right,Other,2021-01-12_16h08.13.366,Exp5_VS,2020.1.3,Win32,60,,,,Chrome,1920,1080,,,,,,,,,,,0,"[0.15,0]",,,,,,,,,Experiment,V,L,V,learn,Salient,5,e,valid,,,,,,,,"[""e""]",1,[0.6693500000983477],,,,,,,7,6,118,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,5f69f0d030340e000849c2f8,32,male,right,Other,2021-01-12_16h08.13.366,Exp5_VS,2020.1.3,Win32,60,,,,Chrome,1920,1080,,,,,,,,,,,0,"[0.11,-0.1]",,,,,,,,,Experiment,G,X,G,learn,Salient,8,u,valid,,,,,,,,"[""u""]",1,[1.6839950000867248],,,,,,,7,7,119,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,5f69f0d030340e000849c2f8,32,male,right,Other,2021-01-12_16h08.13.366,Exp5_VS,2020.1.3,Win32,60,,,,Chrome,1920,1080,,,,,,,,,,,0,"[0.11,0.1]",,,,,,,,,Experiment,G,X,G,learn,NonSalient,8,u,valid,,,,,,,,"[""u""]",1,[1.3419249998405576],,,,,,,7,8,120,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,5f69f0d030340e000849c2f8,32,male,right,Other,2021-01-12_16h08.13.366,Exp5_VS,2020.1.3,Win32,60,,,,Chrome,1920,1080,,,,,,,,,,,0,"[-0.15,0]",,,,,,,,,Experiment,G,X,G,learn,Salient,8,u,valid,,,,,,,,"[""u""]",1,[0.5490549998357892],,,,,,,7,9,121,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,5f69f0d030340e000849c2f8,32,male,right,Other,2021-01-12_16h08.13.366,Exp5_VS,2020.1.3,Win32,60,,,,Chrome,1920,1080,,,,,,,,,,,0,"[0,-0.15]",,,,,,,,,Experiment,V,L,V,learn,NonSalient,5,e,valid,,,,,,,,"[""e""]",1,[0.8129300000146031],,,,,,,7,10,122,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,5f69f0d030340e000849c2f8,32,male,right,Other,2021-01-12_16h08.13.366,Exp5_VS,2020.1.3,Win32,60,,,,Chrome,1920,1080,,,,,,,,,,,0,"[0,0.15]",,,,,,,,,Experiment,V,L,V,learn,NonSalient,5,e,valid,,,,,,,,"[""e""]",1,[0.8483150000683963],,,,,,,7,11,123,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,5f69f0d030340e000849c2f8,32,male,right,Other,2021-01-12_16h08.13.366,Exp5_VS,2020.1.3,Win32,60,,,,Chrome,1920,1080,,,,,,,,,,,0,"[0,0.15]",,,,,,,,,Experiment,V,L,V,learn,NonSalient,5,e,valid,,,,,,,,"[""e""]",1,[0.9139150003902614],,,,,,,7,12,124,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,5f69f0d030340e000849c2f8,32,male,right,Other,2021-01-12_16h08.13.366,Exp5_VS,2020.1.3,Win32,60,,,,Chrome,1920,1080,,,,,,,,,,,0,"[-0.11,-0.1]",,,,,,,,,Experiment,G,X,G,learn,NonSalient,8,u,valid,,,,,,,,"[""u""]",1,[0.9269449999555945],,,,,,,7,13,125,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,5f69f0d030340e000849c2f8,32,male,right,Other,2021-01-12_16h08.13.366,Exp5_VS,2020.1.3,Win32,60,,,,Chrome,1920,1080,,,,,,,,,,,0,"[-0.11,0.1]",,,,,,,,,Experiment,G,X,G,learn,Salient,5,e,invalid,,,,,,,,"[""e""]",1,[0.6963800000958145],,,,,,,7,14,126,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,5f69f0d030340e000849c2f8,32,male,right,Other,2021-01-12_16h08.13.366,Exp5_VS,2020.1.3,Win32,60,,,,Chrome,1920,1080,,,,,,,,,,,0,"[-0.15,0]",,,,,,,,,Experiment,V,L,V,learn,Salient,8,u,invalid,,,,,,,,"[""u""]",1,[0.4951949999667704],,,,,,,7,15,127,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,5f69f0d030340e000849c2f8,32,male,right,Other,2021-01-12_16h08.13.366,Exp5_VS,2020.1.3,Win32,60,,,,Chrome,1920,1080,,,,,,,,,,,0,"[0,0.15]",,,,,,,,,Experiment,G,X,G,learn,NonSalient,8,u,valid,,,,,,,,"[""u""]",1,[0.7667299997992814],,,,,,,8,0,128,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,5f69f0d030340e000849c2f8,32,male,right,Other,2021-01-12_16h08.13.366,Exp5_VS,2020.1.3,Win32,60,,,,Chrome,1920,1080,,,,,,,,,,,0,"[0.11,0.1]",,,,,,,,,Experiment,G,X,G,learn,Salient,8,u,valid,,,,,,,,"[""u""]",1,[0.4735650001093745],,,,,,,8,1,129,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,5f69f0d030340e000849c2f8,32,male,right,Other,2021-01-12_16h08.13.366,Exp5_VS,2020.1.3,Win32,60,,,,Chrome,1920,1080,,,,,,,,,,,0,"[0.11,-0.1]",,,,,,,,,Experiment,G,X,G,learn,NonSalient,8,u,valid,,,,,,,,"[""u""]",1,[0.7141900002025068],,,,,,,8,2,130,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,5f69f0d030340e000849c2f8,32,male,right,Other,2021-01-12_16h08.13.366,Exp5_VS,2020.1.3,Win32,60,,,,Chrome,1920,1080,,,,,,,,,,,0,"[-0.15,0]",,,,,,,,,Experiment,V,L,V,learn,Salient,5,e,valid,,,,,,,,"[""e""]",1,[0.4574849996715784],,,,,,,8,3,131,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,5f69f0d030340e000849c2f8,32,male,right,Other,2021-01-12_16h08.13.366,Exp5_VS,2020.1.3,Win32,60,,,,Chrome,1920,1080,,,,,,,,,,,0,"[-0.11,0.1]",,,,,,,,,Experiment,V,L,V,learn,Salient,8,u,invalid,,,,,,,,"[""u""]",1,[0.9640500000678003],,,,,,,8,4,132,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,5f69f0d030340e000849c2f8,32,male,right,Other,2021-01-12_16h08.13.366,Exp5_VS,2020.1.3,Win32,60,,,,Chrome,1920,1080,,,,,,,,,,,0,"[-0.11,0.1]",,,,,,,,,Experiment,G,X,G,learn,Salient,8,u,valid,,,,,,,,"[""u""]",1,[0.5669599999673665],,,,,,,8,5,133,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,5f69f0d030340e000849c2f8,32,male,right,Other,2021-01-12_16h08.13.366,Exp5_VS,2020.1.3,Win32,60,,,,Chrome,1920,1080,,,,,,,,,,,0,"[0,-0.15]",,,,,,,,,Experiment,V,L,V,learn,NonSalient,5,e,valid,,,,,,,,"[""e""]",1,[0.7497749999165535],,,,,,,8,6,134,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,5f69f0d030340e000849c2f8,32,male,right,Other,2021-01-12_16h08.13.366,Exp5_VS,2020.1.3,Win32,60,,,,Chrome,1920,1080,,,,,,,,,,,0,"[-0.15,0]",,,,,,,,,Experiment,G,X,G,learn,NonSalient,8,u,valid,,,,,,,,"[""u""]",1,[0.5140550001524389],,,,,,,8,7,135,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,5f69f0d030340e000849c2f8,32,male,right,Other,2021-01-12_16h08.13.366,Exp5_VS,2020.1.3,Win32,60,,,,Chrome,1920,1080,,,,,,,,,,,0,"[0.11,-0.1]",,,,,,,,,Experiment,V,L,V,learn,Salient,5,e,valid,,,,,,,,"[""e""]",1,[0.5268800002522767],,,,,,,8,8,136,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,5f69f0d030340e000849c2f8,32,male,right,Other,2021-01-12_16h08.13.366,Exp5_VS,2020.1.3,Win32,60,,,,Chrome,1920,1080,,,,,,,,,,,0,"[0,0.15]",,,,,,,,,Experiment,G,X,G,learn,NonSalient,5,e,invalid,,,,,,,,"[""e""]",1,[0.9526100000366569],,,,,,,8,9,137,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,5f69f0d030340e000849c2f8,32,male,right,Other,2021-01-12_16h08.13.366,Exp5_VS,2020.1.3,Win32,60,,,,Chrome,1920,1080,,,,,,,,,,,0,"[0.11,0.1]",,,,,,,,,Experiment,V,L,V,learn,NonSalient,5,e,valid,,,,,,,,"[""e""]",1,[0.8821899998001754],,,,,,,8,10,138,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,5f69f0d030340e000849c2f8,32,male,right,Other,2021-01-12_16h08.13.366,Exp5_VS,2020.1.3,Win32,60,,,,Chrome,1920,1080,,,,,,,,,,,0,"[0,0.15]",,,,,,,,,Experiment,V,L,V,learn,Salient,5,e,valid,,,,,,,,"[""e""]",1,[0.6067750002257526],,,,,,,8,11,139,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,5f69f0d030340e000849c2f8,32,male,right,Other,2021-01-12_16h08.13.366,Exp5_VS,2020.1.3,Win32,60,,,,Chrome,1920,1080,,,,,,,,,,,0,"[0,0.15]",,,,,,,,,Experiment,G,X,G,learn,Salient,8,u,valid,,,,,,,,"[""u""]",1,[0.39376499969512224],,,,,,,8,12,140,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,5f69f0d030340e000849c2f8,32,male,right,Other,2021-01-12_16h08.13.366,Exp5_VS,2020.1.3,Win32,60,,,,Chrome,1920,1080,,,,,,,,,,,0,"[0.15,0]",,,,,,,,,Experiment,V,L,V,learn,NonSalient,8,u,invalid,,,,,,,,"[""u""]",1,[0.7896799999289215],,,,,,,8,13,141,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,5f69f0d030340e000849c2f8,32,male,right,Other,2021-01-12_16h08.13.366,Exp5_VS,2020.1.3,Win32,60,,,,Chrome,1920,1080,,,,,,,,,,,0,"[0.11,0.1]",,,,,,,,,Experiment,V,L,V,learn,NonSalient,5,e,valid,,,,,,,,"[""e""]",1,[0.6458100001327693],,,,,,,8,14,142,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,5f69f0d030340e000849c2f8,32,male,right,Other,2021-01-12_16h08.13.366,Exp5_VS,2020.1.3,Win32,60,,,,Chrome,1920,1080,,,,,,,,,,,0,"[0,0.15]",,,,,,,,,Experiment,G,X,G,learn,Salient,5,e,invalid,,,,,,,,"[""e""]",1,[0.5345050003379583],,,,,,,8,15,143,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,5f69f0d030340e000849c2f8,32,male,right,Other,2021-01-12_16h08.13.366,Exp5_VS,2020.1.3,Win32,60,,,,Chrome,1920,1080,,,,,,,,,,,0,"[-0.11,-0.1]",,,,,,,,,Experiment,G,X,G,learn,NonSalient,8,u,valid,,,,,,,,"[""u""]",1,[0.887794999871403],,,,,,,9,0,144,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,5f69f0d030340e000849c2f8,32,male,right,Other,2021-01-12_16h08.13.366,Exp5_VS,2020.1.3,Win32,60,,,,Chrome,1920,1080,,,,,,,,,,,0,"[-0.15,0]",,,,,,,,,Experiment,V,L,V,learn,NonSalient,5,e,valid,,,,,,,,"[""e""]",1,[1.012434999924153],,,,,,,9,1,145,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,5f69f0d030340e000849c2f8,32,male,right,Other,2021-01-12_16h08.13.366,Exp5_VS,2020.1.3,Win32,60,,,,Chrome,1920,1080,,,,,,,,,,,0,"[-0.15,0]",,,,,,,,,Experiment,V,L,V,learn,Salient,5,e,valid,,,,,,,,"[""e""]",1,[0.5021500000730157],,,,,,,9,2,146,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,5f69f0d030340e000849c2f8,32,male,right,Other,2021-01-12_16h08.13.366,Exp5_VS,2020.1.3,Win32,60,,,,Chrome,1920,1080,,,,,,,,,,,0,"[0,0.15]",,,,,,,,,Experiment,G,X,G,learn,Salient,8,u,valid,,,,,,,,"[""u""]",1,[0.4206399996764958],,,,,,,9,3,147,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,5f69f0d030340e000849c2f8,32,male,right,Other,2021-01-12_16h08.13.366,Exp5_VS,2020.1.3,Win32,60,,,,Chrome,1920,1080,,,,,,,,,,,0,"[0.11,0.1]",,,,,,,,,Experiment,G,X,G,learn,NonSalient,8,u,valid,,,,,,,,"[""u""]",1,[0.7089400002732873],,,,,,,9,4,148,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,5f69f0d030340e000849c2f8,32,male,right,Other,2021-01-12_16h08.13.366,Exp5_VS,2020.1.3,Win32,60,,,,Chrome,1920,1080,,,,,,,,,,,0,"[-0.11,-0.1]",,,,,,,,,Experiment,G,X,G,learn,Salient,8,u,valid,,,,,,,,"[""u""]",1,[0.7096199998632073],,,,,,,9,5,149,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,5f69f0d030340e000849c2f8,32,male,right,Other,2021-01-12_16h08.13.366,Exp5_VS,2020.1.3,Win32,60,,,,Chrome,1920,1080,,,,,,,,,,,0,"[0,0.15]",,,,,,,,,Experiment,G,X,G,learn,Salient,8,u,valid,,,,,,,,"[""u""]",1,[0.7876000003889203],,,,,,,9,6,150,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,5f69f0d030340e000849c2f8,32,male,right,Other,2021-01-12_16h08.13.366,Exp5_VS,2020.1.3,Win32,60,,,,Chrome,1920,1080,,,,,,,,,,,0,"[0.11,-0.1]",,,,,,,,,Experiment,G,X,G,learn,Salient,5,e,invalid,,,,,,,,"[""e""]",1,[0.583250000141561],,,,,,,9,7,151,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,5f69f0d030340e000849c2f8,32,male,right,Other,2021-01-12_16h08.13.366,Exp5_VS,2020.1.3,Win32,60,,,,Chrome,1920,1080,,,,,,,,,,,0,"[0,0.15]",,,,,,,,,Experiment,G,X,G,learn,NonSalient,5,e,invalid,,,,,,,,"[""e""]",1,[0.7180899996310472],,,,,,,9,8,152,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,5f69f0d030340e000849c2f8,32,male,right,Other,2021-01-12_16h08.13.366,Exp5_VS,2020.1.3,Win32,60,,,,Chrome,1920,1080,,,,,,,,,,,0,"[0.15,0]",,,,,,,,,Experiment,V,L,V,learn,NonSalient,5,e,valid,,,,,,,,"[""e""]",1,[0.6470650001429021],,,,,,,9,9,153,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,5f69f0d030340e000849c2f8,32,male,right,Other,2021-01-12_16h08.13.366,Exp5_VS,2020.1.3,Win32,60,,,,Chrome,1920,1080,,,,,,,,,,,0,"[0,0.15]",,,,,,,,,Experiment,V,L,V,learn,Salient,8,u,invalid,,,,,,,,"[""u""]",1,[0.48139500012621284],,,,,,,9,10,154,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,5f69f0d030340e000849c2f8,32,male,right,Other,2021-01-12_16h08.13.366,Exp5_VS,2020.1.3,Win32,60,,,,Chrome,1920,1080,,,,,,,,,,,0,"[-0.11,-0.1]",,,,,,,,,Experiment,G,X,G,learn,NonSalient,8,u,valid,,,,,,,,"[""u""]",1,[1.0368449999950826],,,,,,,9,11,155,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,5f69f0d030340e000849c2f8,32,male,right,Other,2021-01-12_16h08.13.366,Exp5_VS,2020.1.3,Win32,60,,,,Chrome,1920,1080,,,,,,,,,,,0,"[0,0.15]",,,,,,,,,Experiment,V,L,V,learn,NonSalient,5,e,valid,,,,,,,,"[""e""]",1,[0.8239899999462068],,,,,,,9,12,156,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,5f69f0d030340e000849c2f8,32,male,right,Other,2021-01-12_16h08.13.366,Exp5_VS,2020.1.3,Win32,60,,,,Chrome,1920,1080,,,,,,,,,,,0,"[0,0.15]",,,,,,,,,Experiment,V,L,V,learn,Salient,5,e,valid,,,,,,,,"[""e""]",1,[0.6119999997317791],,,,,,,9,13,157,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,5f69f0d030340e000849c2f8,32,male,right,Other,2021-01-12_16h08.13.366,Exp5_VS,2020.1.3,Win32,60,,,,Chrome,1920,1080,,,,,,,,,,,0,"[0.11,-0.1]",,,,,,,,,Experiment,V,L,V,learn,Salient,5,e,valid,,,,,,,,"[""e""]",1,[0.7118700002320111],,,,,,,9,14,158,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,5f69f0d030340e000849c2f8,32,male,right,Other,2021-01-12_16h08.13.366,Exp5_VS,2020.1.3,Win32,60,,,,Chrome,1920,1080,,,,,,,,,,,0,"[-0.11,-0.1]",,,,,,,,,Experiment,V,L,V,learn,NonSalient,8,u,invalid,,,,,,,,"[""u""]",1,[0.6939350003376603],,,,,,,9,15,159,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,5f69f0d030340e000849c2f8,32,male,right,Other,2021-01-12_16h08.13.366,Exp5_VS,2020.1.3,Win32,60,,,,Chrome,1920,1080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.320725,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,5f69f0d030340e000849c2f8,32,male,right,Other,2021-01-12_16h08.13.366,Exp5_VS,2020.1.3,Win32,60,,,,Chrome,1920,1080,,,,,,,,,,,,,,,,,,,,,ContingencyCheck,V,L,V,learn,NonSalient,?,e,valid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,17.955975,,"[""u""]",0,[0.9863799996674061],0,0,0,2,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,5f69f0d030340e000849c2f8,32,male,right,Other,2021-01-12_16h08.13.366,Exp5_VS,2020.1.3,Win32,60,,,,Chrome,1920,1080,,,,,,,,,,,,,,,,,,,,,ContingencyCheck,V,L,V,learn,Salient,?,e,valid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""u""]",0,[0.41501000011339784],0,1,1,4,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,5f69f0d030340e000849c2f8,32,male,right,Other,2021-01-12_16h08.13.366,Exp5_VS,2020.1.3,Win32,60,,,,Chrome,1920,1080,,,,,,,,,,,,,,,,,,,,,ContingencyCheck,G,X,G,learn,NonSalient,?,u,valid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""u""]",1,[0.3768750000745058],0,2,2,7,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,5f69f0d030340e000849c2f8,32,male,right,Other,2021-01-12_16h08.13.366,Exp5_VS,2020.1.3,Win32,60,,,,Chrome,1920,1080,,,,,,,,,,,,,,,,,,,,,ContingencyCheck,G,X,G,learn,Salient,?,u,valid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""u""]",1,[0.4125399999320507],0,3,3,5,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,5f69f0d030340e000849c2f8,32,male,right,Other,2021-01-12_16h08.13.366,Exp5_VS,2020.1.3,Win32,60,,,,Chrome,1920,1080,,,,,,,,,,,,,,,,,,,,,ContingencyCheck,G,X,G,learn,Salient,?,u,valid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""u""]",1,[0.6191499996930361],0,4,4,1,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,5f69f0d030340e000849c2f8,32,male,right,Other,2021-01-12_16h08.13.366,Exp5_VS,2020.1.3,Win32,60,,,,Chrome,1920,1080,,,,,,,,,,,,,,,,,,,,,ContingencyCheck,V,L,V,learn,NonSalient,?,e,valid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""e""]",1,[0.056330000050365925],0,5,5,6,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,5f69f0d030340e000849c2f8,32,male,right,Other,2021-01-12_16h08.13.366,Exp5_VS,2020.1.3,Win32,60,,,,Chrome,1920,1080,,,,,,,,,,,,,,,,,,,,,ContingencyCheck,V,L,V,learn,Salient,?,e,valid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""u""]",0,[0.6655900003388524],0,6,6,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,5f69f0d030340e000849c2f8,32,male,right,Other,2021-01-12_16h08.13.366,Exp5_VS,2020.1.3,Win32,60,,,,Chrome,1920,1080,,,,,,,,,,,,,,,,,,,,,ContingencyCheck,G,X,G,learn,NonSalient,?,u,valid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[""e""]",0,[0.7608100003562868],0,7,7,3,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,5f69f0d030340e000849c2f8,32,male,right,Other,2021-01-12_16h08.13.366,Exp5_VS,2020.1.3,Win32,60,,,,Chrome,1920,1080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,0,7.15696,0,0,0,0,1,Did you have an impression that certain response appeared after a red letter? Press 'j' for yes and 'n' for no and 't' if you do not know.,j,,,,,,
,,,,,,,,,,,,,,,2,5f69f0d030340e000849c2f8,32,male,right,Other,2021-01-12_16h08.13.366,Exp5_VS,2020.1.3,Win32,60,,,,Chrome,1920,1080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,0,7.15374,0,1,1,1,1,"What response almost always followed a red ""V""? Press the relevant response key (""e"" or ""u"") on the keyboard or press ""t"" if you do not know.",5,,,,,,
,,,,,,,,,,,,,,,2,5f69f0d030340e000849c2f8,32,male,right,Other,2021-01-12_16h08.13.366,Exp5_VS,2020.1.3,Win32,60,,,,Chrome,1920,1080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,0,1.927115,0,2,2,2,1,"What response almost always followed a red ""G""? Press the relevant response key (""e"" or ""u"") on the keyboard or press ""t"" if you do not know.",8,,,,,,
,,,,,,,,,,,,,,,2,5f69f0d030340e000849c2f8,32,male,right,Other,2021-01-12_16h08.13.366,Exp5_VS,2020.1.3,Win32,60,,,,Chrome,1920,1080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,0,1.18056,0,3,3,3,1,"What response almost always followed ""L""?  Press the relevant response key (""e"" or ""u"") on the keyboard or press ""t"" if you do not know.",5,,,,,,
,,,,,,,,,,,,,,,2,5f69f0d030340e000849c2f8,32,male,right,Other,2021-01-12_16h08.13.366,Exp5_VS,2020.1.3,Win32,60,,,,Chrome,1920,1080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,0,0.802275,0,4,4,4,1,"What response almost always followed ""X""? Press the relevant response key (""e"" or ""u"") on the keyboard or press ""t"" if you do not know.",8,,,,,,
,,,,,,,,,,,,,,,2,5f69f0d030340e000849c2f8,32,male,right,Other,2021-01-12_16h08.13.366,Exp5_VS,2020.1.3,Win32,60,,,,Chrome,1920,1080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good,4,space,2.79921,space,31.9764
